"(PDH-TSV 4.0) (Hora de verano romance)(-120)"	"\\GI-AN-B3_08\Disco físico(_Total)\% de tiempo inactivo"	"\\GI-AN-B3_08\Disco físico(_Total)\Longitud promedio de cola de lectura de disco"	"\\GI-AN-B3_08\Disco físico(_Total)\Transferencias de disco/s"	"\\GI-AN-B3_08\Disco físico(_Total)\Promedio de segundos de disco/transferencia"	"\\GI-AN-B3_08\Disco físico(_Total)\Promedio de bytes de disco/transferencia"	"\\GI-AN-B3_08\Interfaz de red(Controladora Realtek PCIe GBE Family)\Ancho de banda actual"	"\\GI-AN-B3_08\Interfaz de red(isatap.{E4048626-77B4-455C-B3B1-413959881D9F})\Ancho de banda actual"	"\\GI-AN-B3_08\Interfaz de red(Controladora Realtek PCIe GBE Family)\Total de bytes/s"	"\\GI-AN-B3_08\Interfaz de red(isatap.{E4048626-77B4-455C-B3B1-413959881D9F})\Total de bytes/s"	"\\GI-AN-B3_08\Memoria\Bytes disponibles"	"\\GI-AN-B3_08\Memoria\Bytes de caché"	"\\GI-AN-B3_08\Memoria\Páginas/s"	"\\GI-AN-B3_08\Memoria\Errores de página/s"	"\\GI-AN-B3_08\Procesador(_Total)\% de tiempo de procesador"
"10/17/2022 09:18:12.997"	"97.029540215564765"	"0.016498221491723194"	"68.990925694622206"	"0.00098260834602408899"	"56186.434782608696"	"1000000000"	"100000"	"6163.1893620529163"	"0"	"15064453120"	"49754112"	"595.92161904340333"	"1143.8495506470695"	"3.9166077896802709"
"10/17/2022 09:18:13.997"	"95.159779839645225"	"0.027497046817171834"	"121.98544244273398"	"0.00090245912578179003"	"56823.606557377047"	"1000000000"	"100000"	"12326.528970770692"	"0"	"15064272896"	"49913856"	"1010.8793631934759"	"2373.716724254512"	"6.6506457206496066"
"10/17/2022 09:18:14.997"	"95.614664054815677"	"0.027397038380151107"	"140.98548165921144"	"0.00082766100146981184"	"57532.822695035458"	"1000000000"	"100000"	"16778.272214479206"	"0"	"15064444928"	"48922624"	"1227.8735565780969"	"2704.7214743841628"	"8.6036299476026645"
"10/17/2022 09:18:15.997"	"95.744736164283182"	"0.031496623561954158"	"111.98045756396967"	"0.00090089324210569546"	"83565.71428571429"	"1000000000"	"100000"	"12325.848936148375"	"0"	"15061979136"	"51929088"	"1715.7005819622495"	"2117.6304385757835"	"4.3071382747769444"
"10/17/2022 09:18:16.997"	"98.274406019031147"	"0.013998490962674224"	"53.997869314764309"	"0.00078518161120920535"	"80440.888888888891"	"1000000000"	"100000"	"6163.7567862260594"	"0"	"15065735168"	"48676864"	"818.96768460725866"	"1083.9572284667502"	"2.3542762090246638"
"10/17/2022 09:18:17.998"	"91.282811190925017"	"0.071224167628725701"	"255.73894344445495"	"0.00088593833809617916"	"71032"	"1000000000"	"100000"	"26179.276374630415"	"0"	"15064612864"	"49152000"	"3178.7551485947483"	"4698.2041055440295"	"14.934319430102772"
"10/17/2022 09:18:19.002"	"94.341895946997667"	"0.053272377784203656"	"184.21554929023162"	"0.00082594470574134276"	"71381.102702702701"	"1000000000"	"100000"	"16870.161276081646"	"0"	"15059353600"	"54448128"	"2302.1964862649488"	"2908.6141593338734"	"9.3716069976205638"
"10/17/2022 09:18:20.003"	"96.967382935598735"	"0.035064700366141406"	"76.922736326300381"	"0.0010025990491051265"	"70616.103896103901"	"1000000000"	"100000"	"6157.8148924066954"	"0"	"15064035328"	"50262016"	"992.00359963657502"	"1214.7798360101463"	"3.6126631320249958"
"10/17/2022 09:18:21.010"	"98.627810728747463"	"0.013605205729082618"	"41.706865008459445"	"0.00078333063248294422"	"63780.571428571428"	"1000000000"	"100000"	"3102.1963401530311"	"0"	"15066075136"	"48222208"	"484.59405057448117"	"583.89611011843226"	"0.6919289847984178"
"10/17/2022 09:18:22.002"	"97.33202218990543"	"0.025118592035328239"	"59.518584968919342"	"0.0010338970871232236"	"82345.220338983054"	"1000000000"	"100000"	"4775.6098515739686"	"0"	"15065477120"	"49078272"	"919.00730350314439"	"1120.7652186520236"	"2.2745540794207542"
"10/17/2022 09:18:23.002"	"97.986811866820716"	"0.0088969865906417499"	"52.981932476805078"	"0.00093396463687787099"	"64454.037735849059"	"1000000000"	"100000"	"4714.3923313323157"	"0"	"15064166400"	"50245632"	"528.81966566471476"	"636.78284882499679"	"2.7673027145705742"
"10/17/2022 09:18:24.006"	"94.971799347754384"	"0.031479612517847991"	"134.48534456889223"	"0.0008244454443972984"	"65945.600000000006"	"1000000000"	"100000"	"12269.048175633159"	"0"	"15065587712"	"50524160"	"1453.4379090815833"	"2432.6904550906279"	"6.9963040344809375"
"10/17/2022 09:18:25.006"	"92.685036358591461"	"0.05219438910317141"	"208.9739217012721"	"0.00085837196305457004"	"80156.172248803821"	"1000000000"	"100000"	"21979.25716190126"	"0"	"15059406848"	"53899264"	"2927.6346542647116"	"4111.4869188307703"	"12.899983251800428"
